,review_sent,developer
1924,1,Turtle Rock Studios
46792,2,Turtle Rock Studios
37166,1,Turtle Rock Studios
32857,2,Turtle Rock Studios
29274,0,Turtle Rock Studios
10721,1,Turtle Rock Studios
7167,2,Turtle Rock Studios
35432,1,Turtle Rock Studios
2229,2,Turtle Rock Studios
31248,1,Turtle Rock Studios
10369,0,Turtle Rock Studios
16014,0,Turtle Rock Studios
10182,2,Turtle Rock Studios
16325,2,Turtle Rock Studios
44163,1,Turtle Rock Studios
7299,0,Turtle Rock Studios
41125,2,Turtle Rock Studios
16528,0,Turtle Rock Studios
30910,2,Turtle Rock Studios
256,2,Turtle Rock Studios
25528,0,Turtle Rock Studios
2062,2,Turtle Rock Studios
16541,1,Turtle Rock Studios
27878,2,Turtle Rock Studios
26789,2,Turtle Rock Studios
9686,1,Turtle Rock Studios
9476,2,Turtle Rock Studios
17305,2,Turtle Rock Studios
4855,2,Turtle Rock Studios
17248,2,Turtle Rock Studios
3452,0,Turtle Rock Studios
3578,2,Turtle Rock Studios
28067,1,Turtle Rock Studios
19777,1,Turtle Rock Studios
6825,2,Turtle Rock Studios
19872,2,Turtle Rock Studios
3394,2,Turtle Rock Studios
22569,2,Turtle Rock Studios
32695,0,Turtle Rock Studios
45375,0,Turtle Rock Studios
14870,1,Turtle Rock Studios
11547,1,Turtle Rock Studios
18167,2,Twice Circled
23509,2,Twisted Pixel Games
26231,2,Two Tribes
12916,2,Two Tribes
5199,2,Two Tribes
48489,2,Two Tribes
37057,2,Two Tribes
28150,2,Two Tribes
18607,2,Two Tribes
16540,2,Two Tribes
40310,2,Two Tribes
42155,1,Two Tribes
958,2,Two Tribes
11403,0,Two Tribes
11844,2,Two Tribes
41267,2,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild"
17460,2,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild"
12203,2,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild"
7503,2,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild"
13530,2,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild"
6579,2,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild"
47981,2,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild"
45981,2,U-Play Online
26219,2,U-Play Online
53961,2,U-Play Online
593,2,U-Play Online
13395,2,U-Play Online
47655,2,U.S. Army
37271,2,U.S. Army
25167,2,U.S. Army
29474,2,U.S. Army
44003,2,U.S. Army
34529,0,U.S. Army
46782,2,U.S. Army
177,2,U.S. Army
1315,0,U.S. Army
21402,2,U.S. Army
35825,2,U.S. Army
19592,2,U.S. Army
43954,0,U.S. Army
23473,2,U.S. Army
12169,0,U.S. Army
21593,2,U.S. Army
19505,2,U.S. Army
45068,1,U.S. Army
52817,2,U.S. Army
6981,1,U.S. Army
19809,0,U.S. Army
9250,0,"UBIart Montpellier,Feral Interactive (Mac)"
9350,2,"UBIart Montpellier,Feral Interactive (Mac)"
34301,2,"UBIart Montpellier,Feral Interactive (Mac)"
20596,2,Uber Entertainment
27430,1,Uber Entertainment
3637,1,Uber Entertainment
3972,0,Uber Entertainment
1907,1,Uber Entertainment
40601,1,Uber Entertainment
44088,2,Uber Entertainment
36274,2,Uber Entertainment
41296,1,Uber Entertainment
47928,2,Uber Entertainment
46143,0,Uber Entertainment
35505,2,Uber Entertainment
46151,1,Uber Entertainment
26643,1,Uber Entertainment
20489,1,Uber Entertainment
43556,0,Uber Entertainment
16520,2,Uber Entertainment
19382,1,Uber Entertainment
19374,2,Uber Entertainment
27585,2,Uber Entertainment
17847,2,Uber Entertainment
5089,0,Uber Entertainment
38088,2,Uber Entertainment
51365,2,Uber Entertainment
40373,2,Uber Entertainment
10804,1,Uber Entertainment
34059,2,Uber Entertainment
20959,2,Uber Entertainment
21237,1,Uber Entertainment
10681,2,Uber Entertainment
37386,2,Uber Entertainment
31572,2,Uber Entertainment
36714,2,Uber Entertainment
52277,2,Uber Entertainment
24418,2,Uber Entertainment
46867,2,Uber Entertainment
7568,2,Uber Entertainment
41778,2,Uber Entertainment
38640,1,Uber Entertainment
33146,2,Uber Entertainment
6374,2,Uber Entertainment
31787,1,Uber Entertainment
30642,0,Uber Entertainment
40082,2,Uber Entertainment
44420,2,Uber Entertainment
37422,2,Uber Entertainment
11283,2,Uber Entertainment
690,2,Uber Entertainment
44813,1,Uber Entertainment
9606,1,Uber Entertainment
8033,2,Uber Entertainment
9601,1,Uber Entertainment
10471,2,Uber Entertainment
5949,2,Uber Entertainment
20762,1,Uber Entertainment
49806,1,Ubisoft
23800,2,Ubisoft
33230,2,Ubisoft
15276,2,Ubisoft
19430,1,Ubisoft
15144,0,Ubisoft
35147,2,Ubisoft
33464,2,Ubisoft
6745,0,Ubisoft
10548,2,Ubisoft
23781,1,Ubisoft
4823,0,Ubisoft
11560,2,Ubisoft
24126,0,Ubisoft
19823,2,Ubisoft
7223,0,Ubisoft
19477,1,Ubisoft
7043,2,Ubisoft
10960,1,Ubisoft
28062,0,Ubisoft
15496,2,Ubisoft
10685,0,Ubisoft
10709,2,Ubisoft
10954,2,Ubisoft
33367,2,Ubisoft
48318,2,Ubisoft
23821,0,Ubisoft
15455,2,Ubisoft
37604,2,Ubisoft
35301,2,Ubisoft
595,0,Ubisoft
11067,2,Ubisoft
33359,2,Ubisoft
39685,2,Ubisoft
23753,2,Ubisoft
23503,2,Ubisoft
53448,2,Ubisoft
41032,2,Ubisoft
41031,1,Ubisoft
9656,2,Ubisoft
3577,1,Ubisoft
53251,2,Ubisoft
17350,0,Ubisoft
32658,2,Ubisoft
17398,1,Ubisoft
9396,2,Ubisoft
38373,2,Ubisoft
31939,0,Ubisoft
3091,2,Ubisoft
32135,0,Ubisoft
17763,0,Ubisoft
23080,2,Ubisoft
32359,2,Ubisoft
18106,2,Ubisoft
26771,1,Ubisoft
31747,2,Ubisoft
22504,0,Ubisoft
3676,2,Ubisoft
2180,1,Ubisoft
7399,0,Ubisoft
42167,2,Ubisoft
343,0,Ubisoft
30217,0,Ubisoft
19094,2,Ubisoft
22323,2,Ubisoft
42185,2,Ubisoft
46849,0,Ubisoft
27654,2,Ubisoft
46842,0,Ubisoft
41113,1,Ubisoft
10012,2,Ubisoft
31627,1,Ubisoft
27078,2,Ubisoft
7719,2,Ubisoft
39871,2,Ubisoft
26921,2,Ubisoft
16759,0,Ubisoft
44621,0,Ubisoft
42208,2,Ubisoft
27348,2,Ubisoft
15498,2,Ubisoft
21177,2,Ubisoft
12047,0,Ubisoft
41762,2,Ubisoft
39638,0,Ubisoft
21330,0,Ubisoft
28565,0,Ubisoft
1425,0,Ubisoft
14532,2,Ubisoft
29146,2,Ubisoft
28608,2,Ubisoft
13284,0,Ubisoft
6475,2,Ubisoft
34822,0,Ubisoft
42910,2,Ubisoft
1041,0,Ubisoft
29478,2,Ubisoft
46094,2,Ubisoft
24473,0,Ubisoft
29536,2,Ubisoft
34110,2,Ubisoft
5520,2,Ubisoft
5181,2,Ubisoft
50919,0,Ubisoft
29231,2,Ubisoft
13850,2,Ubisoft
43637,2,Ubisoft
38026,1,Ubisoft
5292,0,Ubisoft
45155,2,Ubisoft
42814,0,Ubisoft
20666,2,Ubisoft
43764,1,Ubisoft
37628,0,Ubisoft
28420,2,Ubisoft
12320,2,Ubisoft
29292,2,Ubisoft
1695,0,Ubisoft  Shanghaï
23019,2,Ubisoft - San Francisco
41309,2,Ubisoft - San Francisco
2858,2,Ubisoft - San Francisco
40832,0,Ubisoft - San Francisco
18319,2,Ubisoft - San Francisco
24586,2,Ubisoft - San Francisco
29428,2,Ubisoft - San Francisco
18324,2,Ubisoft - San Francisco
31018,2,Ubisoft - San Francisco
30165,2,Ubisoft - San Francisco
23206,2,Ubisoft - San Francisco
42513,2,Ubisoft - San Francisco
38561,2,Ubisoft - San Francisco
23038,2,Ubisoft - San Francisco
24519,2,Ubisoft - San Francisco
49765,2,Ubisoft - San Francisco
28778,2,Ubisoft Montpellier
4201,2,Ubisoft Montpellier
13918,2,Ubisoft Montpellier
10415,2,Ubisoft Montpellier
4378,0,Ubisoft Montpellier
41880,2,Ubisoft Montpellier
47935,0,Ubisoft Montpellier
8640,0,Ubisoft Montpellier
18299,2,Ubisoft Montpellier
48133,2,Ubisoft Montpellier
43966,1,Ubisoft Montpellier
17864,2,Ubisoft Montpellier
8877,0,Ubisoft Montpellier
23158,2,Ubisoft Montpellier
32095,0,Ubisoft Montpellier
22754,2,Ubisoft Montpellier
37846,0,Ubisoft Montpellier
48799,2,Ubisoft Montpellier
9456,2,Ubisoft Montpellier
8078,2,Ubisoft Montpellier
13160,2,Ubisoft Montpellier
22604,0,Ubisoft Montpellier
39300,0,Ubisoft Montpellier
13646,0,Ubisoft Montpellier
49949,1,Ubisoft Montpellier
13793,2,Ubisoft Montpellier
6122,2,Ubisoft Montpellier
17205,1,Ubisoft Montpellier
4237,0,Ubisoft Montpellier
5080,2,Ubisoft Montpellier
15318,2,Ubisoft Montpellier
6507,2,Ubisoft Montpellier
11810,2,Ubisoft Montpellier
25161,2,Ubisoft Montpellier
42710,2,Ubisoft Montpellier
38719,0,Ubisoft Montpellier
36431,2,Ubisoft Montpellier
4958,2,Ubisoft Montpellier
14487,2,Ubisoft Montpellier
27794,0,Ubisoft Montreal
38505,2,Ubisoft Montreal
46159,1,Ubisoft Montreal
12053,2,Ubisoft Montreal
17337,1,Ubisoft Montreal
8145,1,Ubisoft Montreal
17396,2,Ubisoft Montreal
38727,1,Ubisoft Montreal
31852,1,Ubisoft Montreal
51111,0,Ubisoft Montreal
33439,2,Ubisoft Montreal
35818,2,Ubisoft Montreal
39323,1,Ubisoft Montreal
42506,2,Ubisoft Montreal
29250,1,Ubisoft Montreal
36035,1,Ubisoft Montreal
17303,2,Ubisoft Montreal
50276,2,Ubisoft Montreal
47586,2,Ubisoft Montreal
38969,2,Ubisoft Montreal
12077,2,Ubisoft Montreal
17103,2,Ubisoft Montreal
17118,1,Ubisoft Montreal
9660,2,Ubisoft Montreal
15314,0,Ubisoft Montreal
12973,2,Ubisoft Montreal
7051,2,Ubisoft Montreal
11016,1,Ubisoft Montreal
33344,2,Ubisoft Montreal
45853,2,Ubisoft Montreal
32794,1,Ubisoft Montreal
53242,0,Ubisoft Montreal
32792,2,Ubisoft Montreal
5153,1,Ubisoft Montreal
4678,2,Ubisoft Montreal
6554,1,Ubisoft Montreal
51857,2,Ubisoft Montreal
11372,2,Ubisoft Montreal
31837,2,Ubisoft Montreal
26492,2,Ubisoft Montreal
30394,2,Ubisoft Montreal
50213,2,Ubisoft Montreal
11662,1,Ubisoft Montreal
8855,2,Ubisoft Montreal
8837,0,Ubisoft Montreal
32476,2,Ubisoft Montreal
4878,0,Ubisoft Montreal
8628,2,Ubisoft Montreal
50764,2,Ubisoft Montreal
33512,1,Ubisoft Montreal
51419,1,Ubisoft Montreal
14936,2,Ubisoft Montreal
26238,2,Ubisoft Montreal
33515,1,Ubisoft Montreal
34942,2,Ubisoft Montreal
46646,2,Ubisoft Montreal
52691,0,Ubisoft Montreal
32396,2,Ubisoft Montreal
34905,2,Ubisoft Montreal
44334,0,Ubisoft Montreal
8829,2,Ubisoft Montreal
17863,2,Ubisoft Montreal
32209,1,Ubisoft Montreal
32529,2,Ubisoft Montreal
50210,2,Ubisoft Montreal
11999,2,Ubisoft Montreal
35872,2,Ubisoft Montreal
41861,0,Ubisoft Montreal
5860,2,Ubisoft Montreal
13294,2,Ubisoft Montreal
17661,0,Ubisoft Montreal
3075,2,Ubisoft Montreal
8426,2,Ubisoft Montreal
44205,2,Ubisoft Montreal
17736,1,Ubisoft Montreal
35894,2,Ubisoft Montreal
47392,2,Ubisoft Montreal
4850,2,Ubisoft Montreal
26316,2,Ubisoft Montreal
43400,2,Ubisoft Montreal
32538,2,Ubisoft Montreal
40888,1,Ubisoft Montreal
41926,2,Ubisoft Montreal
46741,1,Ubisoft Montreal
17033,0,Ubisoft Montreal
30732,1,Ubisoft Montreal
31770,2,Ubisoft Montreal
35354,2,Ubisoft Montreal
28850,2,Ubisoft Montreal
14086,1,Ubisoft Montreal
10456,2,Ubisoft Montreal
33806,1,Ubisoft Montreal
14071,0,Ubisoft Montreal
31211,1,Ubisoft Montreal
31223,2,Ubisoft Montreal
33109,2,Ubisoft Montreal
6551,2,Ubisoft Montreal
38597,0,Ubisoft Montreal
46479,0,Ubisoft Montreal
5421,0,Ubisoft Montreal
29816,2,Ubisoft Montreal
10209,2,Ubisoft Montreal
6312,0,Ubisoft Montreal
31431,1,Ubisoft Montreal
33826,1,Ubisoft Montreal
45188,1,Ubisoft Montreal
15846,0,Ubisoft Montreal
50920,0,Ubisoft Montreal
35314,2,Ubisoft Montreal
5286,2,Ubisoft Montreal
46359,1,Ubisoft Montreal
15545,2,Ubisoft Montreal
41812,2,Ubisoft Montreal
12286,0,Ubisoft Montreal
15565,2,Ubisoft Montreal
35187,0,Ubisoft Montreal
14258,2,Ubisoft Montreal
51594,2,Ubisoft Montreal
12307,1,Ubisoft Montreal
4045,0,Ubisoft Montreal
35252,2,Ubisoft Montreal
35278,0,Ubisoft Montreal
46361,1,Ubisoft Montreal
33169,2,Ubisoft Montreal
15458,1,Ubisoft Montreal
10786,1,Ubisoft Montreal
6383,2,Ubisoft Montreal
31159,2,Ubisoft Montreal
15735,2,Ubisoft Montreal
50595,1,Ubisoft Montreal
43037,2,Ubisoft Montreal
10185,2,Ubisoft Montreal
35502,1,Ubisoft Montreal
28633,2,Ubisoft Montreal
51772,2,Ubisoft Montreal
5557,0,Ubisoft Montreal
16643,2,Ubisoft Montreal
51774,1,Ubisoft Montreal
26960,1,Ubisoft Montreal
7058,2,Ubisoft Montreal
42873,2,Ubisoft Montreal
43283,2,Ubisoft Montreal
53180,0,Ubisoft Montreal
35127,2,Ubisoft Montreal
41726,1,Ubisoft Montreal
13713,2,Ubisoft Montreal
32886,1,Ubisoft Montreal
3691,2,Ubisoft Montreal
5608,2,Ubisoft Montreal
51786,2,Ubisoft Montreal
27974,2,Ubisoft Montreal
15327,0,Ubisoft Montreal
44226,2,Ubisoft Montreal
9705,2,Ubisoft Montreal
46815,2,Ubisoft Montreal
15502,2,Ubisoft Montreal
32931,0,Ubisoft Montreal
7709,1,Ubisoft Montreal
46311,2,Ubisoft Montreal
10184,2,Ubisoft Montreal
38153,2,Ubisoft Montreal
45062,2,Ubisoft Montreal
15392,2,Ubisoft Montreal
7599,0,Ubisoft Montreal
31517,2,Ubisoft Montreal
42196,2,Ubisoft Montreal
5475,1,Ubisoft Montreal
7059,2,Ubisoft Montreal
46425,0,Ubisoft Montreal
34619,2,Ubisoft Montreal
7073,1,Ubisoft Montreal
31592,1,Ubisoft Montreal
7060,2,Ubisoft Montreal
5522,1,Ubisoft Montreal
34008,0,Ubisoft Montreal
34045,0,Ubisoft Montreal
6126,2,Ubisoft Montreal
50677,2,Ubisoft Montreal
10877,0,Ubisoft Montreal
27172,1,Ubisoft Montreal
23040,1,Ubisoft Montreal
2513,1,Ubisoft Montreal
2365,2,Ubisoft Montreal
2052,2,Ubisoft Montreal
40088,2,Ubisoft Montreal
22496,2,Ubisoft Montreal
22498,2,Ubisoft Montreal
642,2,Ubisoft Montreal
18950,0,Ubisoft Montreal
21761,1,Ubisoft Montreal
19793,1,Ubisoft Montreal
22533,1,Ubisoft Montreal
2088,2,Ubisoft Montreal
23884,2,Ubisoft Montreal
18973,0,Ubisoft Montreal
24009,2,Ubisoft Montreal
21909,0,Ubisoft Montreal
48244,2,Ubisoft Montreal
37396,2,Ubisoft Montreal
25078,2,Ubisoft Montreal
19472,1,Ubisoft Montreal
23770,0,Ubisoft Montreal
716,2,Ubisoft Montreal
20279,1,Ubisoft Montreal
2092,1,Ubisoft Montreal
22629,1,Ubisoft Montreal
18459,2,Ubisoft Montreal
22638,0,Ubisoft Montreal
36342,0,Ubisoft Montreal
24105,1,Ubisoft Montreal
23434,2,Ubisoft Montreal
19907,2,Ubisoft Montreal
37160,0,Ubisoft Montreal
24118,0,Ubisoft Montreal
22434,0,Ubisoft Montreal
53675,0,Ubisoft Montreal
20587,1,Ubisoft Montreal
43859,1,Ubisoft Montreal
1379,1,Ubisoft Montreal
20590,1,Ubisoft Montreal
40613,2,Ubisoft Montreal
48340,0,Ubisoft Montreal
37278,2,Ubisoft Montreal
20533,2,Ubisoft Montreal
20527,2,Ubisoft Montreal
22235,2,Ubisoft Montreal
19675,2,Ubisoft Montreal
23655,1,Ubisoft Montreal
18663,2,Ubisoft Montreal
300,0,Ubisoft Montreal
37690,2,Ubisoft Montreal
22320,1,Ubisoft Montreal
25438,2,Ubisoft Montreal
1171,2,Ubisoft Montreal
20810,2,Ubisoft Montreal
44905,2,Ubisoft Montreal
18621,2,Ubisoft Montreal
287,0,Ubisoft Montreal
20811,2,Ubisoft Montreal
37790,2,Ubisoft Montreal
36803,2,Ubisoft Montreal
23816,0,Ubisoft Montreal
39805,2,Ubisoft Montreal
25845,2,Ubisoft Montreal
1901,1,Ubisoft Montreal
48493,2,Ubisoft Montreal
48200,1,Ubisoft Montreal
22659,2,Ubisoft Montreal
26040,0,Ubisoft Montreal
24890,0,Ubisoft Montreal
20082,0,Ubisoft Montreal
23049,0,Ubisoft Montreal
40292,0,Ubisoft Montreal
22852,1,Ubisoft Montreal
26187,0,Ubisoft Montreal
21016,0,Ubisoft Montreal
39714,2,Ubisoft Montreal
2155,2,Ubisoft Montreal
40303,2,Ubisoft Montreal
36053,2,Ubisoft Montreal
2206,0,Ubisoft Montreal
23087,2,Ubisoft Montreal
39611,2,Ubisoft Montreal
19273,0,Ubisoft Montreal
53772,2,Ubisoft Montreal
19406,1,Ubisoft Montreal
24427,2,Ubisoft Montreal
21056,1,Ubisoft Montreal
36046,2,Ubisoft Montreal
23089,2,Ubisoft Montreal
2824,2,Ubisoft Montreal
40520,2,Ubisoft Montreal
37505,2,Ubisoft Montreal
36354,2,Ubisoft Montreal
40324,1,Ubisoft Montreal
21115,2,Ubisoft Montreal
18400,0,Ubisoft Montreal
19931,0,Ubisoft Montreal
22747,2,Ubisoft Montreal
24943,2,Ubisoft Montreal
23044,2,Ubisoft Montreal
21439,2,Ubisoft Montreal
49377,2,Ubisoft Montreal
24964,1,Ubisoft Montreal
2166,2,Ubisoft Montreal
854,0,Ubisoft Montreal
22815,1,Ubisoft Montreal
21384,2,Ubisoft Montreal
845,0,Ubisoft Montreal
53981,2,Ubisoft Montreal
1012,0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
36265,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
18725,1,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
41033,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
7189,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
6368,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
24232,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
959,1,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
6246,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
13014,0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
37870,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
7252,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
38163,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
20741,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
47735,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
18771,0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
41824,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
1182,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
10640,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
16986,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
24287,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
15396,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
53040,0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
36757,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
10604,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
10602,0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
24403,1,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
538,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
27457,0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
35623,0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
37613,1,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
34011,1,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
3920,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
48647,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
11411,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
19060,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
29516,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
16388,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
38896,0,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
27243,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
51384,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
30252,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
34164,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
44438,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
41900,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
48268,2,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
53100,1,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
